customer_name,building_id,address,layout_id
Gewobag,911,Lentzeallee 2,
Gewobag,912,Lichtenrader Damm 177,
Gewobag,913,Lichtenrader Damm 51 - 57,
Gewobag,914,Lilli-Henoch-Str. 17,
Gewobag,915,Lilli-Henoch-Str. 19,
Gewobag,916,Lobeckstr. 8,
Gewobag,917,Liselotte-Herrmann-Str. 22,
Gewobag,918,Lychener Straße 61,
Gewobag,919,Lychener Str. 62,
Gewobag,920,Mansteinstr. 16,
Gewobag,921,Mansteinstr. 7,
Gewobag,922,Marienburger Str. 18,
Gewobag,923,Meraner Str. 33,
Gewobag,924,Meraner Str. 45,
Gewobag,925,Moritzstr. 1,
Gewobag,926,Moritzstr. 22,
Gewobag,927,Neufertstr. 16,
Gewobag,928,Neufertstr. 24,
Gewobag,929,Nehringstr. 2,
Gewobag,930,Neuendorfer Str. 12,
Gewobag,931,Nostitzstr. 13,
Gewobag,932,Nostitzstr. 27,
Gewobag,933,Nostitzstr. 31,
Gewobag,934,Nehringstr. 5,
Gewobag,937,Naugarder Str. 4,
Gewobag,938,Naunynstr. 57,
Gewobag,939,Obstallee 21 Kessel,
Gewobag,940,Obstallee 21 Solar,
Gewobag,941,Okerstr. 37,
Gewobag,942,Oranienstr. 179,
Gewobag,943,Orankestr. 49,
Gewobag,944,Ostpreußendamm 165,
Gewobag,945,Pappelallee  38,
Gewobag,946,Pappelallee 85,
Gewobag,947,Pieskower Weg 52-54,
Gewobag,948,Potsdamer Str. 156,
Gewobag,949,Preußenallee 7,
Gewobag,950,Prinzenstr.  95 / Wassertorstr.53,
Gewobag,951,Prinzenstr.  97 / Wassertorstr.53,
Gewobag,952,Pappelallee 66,
Gewobag,953,Raumerstr. 11,
Gewobag,954,Raumerstr. 13,
Gewobag,955,Reichenberger Str. 33a,
Gewobag,956,Ritterstr. 124,
Gewobag,957,Rykestr. 6,
Gewobag,958,Regattastr.  48,
Gewobag,959,Schloßstr. 10,
Gewobag,960,Schloßstr. 20,
Gewobag,961,Schönhauser Allee 158b,
Gewobag,962,Schönwalder Str. 50-52,
Gewobag,963,Schwedter Str. 9a,
Gewobag,964,Schwerinstr. 4,
Gewobag,965,Seelingstr. 11,
Gewobag,966,Seelingstr. 51,
Gewobag,967,Spiessweg 38,
Gewobag,968,Stargarder Str. 1,
Gewobag,969,Sterzinger Str. 4,
Gewobag,970,Straßburger Str. 4,
Gewobag,971,Stromstr. 64,
Gewobag,972,Sybelstrasse 15,
Gewobag,973,Steinmetzstr. 66,
Gewobag,974,Saatwinkler Damm 359,
Gewobag,975,Schenkendorfstr. 7,
Gewobag,977,Sophie-Charlotten-Str. 100,
Gewobag,978,Seelingstr. 14,
Gewobag,979,Seelingstr. 31,
Gewobag,980,Seelingstr. 35,
Gewobag,981,Spandauer Damm  49-51,
Gewobag,982,Spandauer Damm  65,
Gewobag,983,Sophie-Charlotten-Str. 83a,
Gewobag,984,Sophie-Charlotten-Str. 87,
Gewobag,985,Schwedter Str. 14,
Gewobag,986,Schloßstr. 2b,
Gewobag,987,Schwerinstr. 11,
Gewobag,988,Tempelhofer Damm 131,
Gewobag,989,Thomas-Mann-Str. 14,
Gewobag,990,Uferstr. 1,
Gewobag,991,Walkenrieder Str. 30,
Gewobag,992,Wiclefstr. 65,
Gewobag,993,Willibald-Alexis-Str. 10,
Gewobag,994,Willibald-Alexis-Str. 11,
Gewobag,995,Willibald-Alexis-Str. 25,
Gewobag,996,Willibald-Alexis-Str. 27,
Gewobag,997,Willibald-Alexis-Str. 31(a),
Gewobag,998,Willibald-Alexis-Str. 35,
Gewobag,999,Willibald-Alexis-Str. 39,
Gewobag,1000,Willibald-Alexis-Str. 42,
Gewobag,1001,Winsstr. 17,
Gewobag,1002,Wisbyer Str. 10,
Gewobag,1003,Wisbyer Str. 11,
Gewobag,1004,Zum Heckeshorn 4,
Gewobag,1748,Knobelsdorffstr_ 34,
Gewobag,2210,Dankelmannstr_61,
Gewobag,2211,Gardes du Corpes 01,
Gewobag,2212,Gardes du Corpes 14,
Gewobag,2213,Nehringstraße 5,
Gewobag,2214,Seelingstr_ 14,
Gewobag,2215,Sophie Charlotten Str_ 96,
Gewobag,2216,Sophie Charlotten Str_83A,
Gewobag,2217,Sophie Charlotten Str_83A,
Gewobag,2218,Spandauer Damm 49-51,
Gewobag,2272,Schloßstr_ 2b,
Gewobag,2288,Arndtstr_ 43,
Gewobag,2289,Knaackstr_ 23,
Gewobag,2290,Kollwitzstr_ 56a,
Gewobag,2291,Schivelbeiner Str_ 20,
Gewobag,2292,Templiner Str_ 8,
Eichmann,1,Mendelstraße 5,
Eichmann,324,Ollenhauer Str. 43,gas:1--hydraulic-separator:1--heating-circuit:1--heating-circuit:2--heating-circuit:3
Eichmann,789,Spenerstr. 10,heat-pump:1--heat-pump:2--buffer-tank:1--gas:1--heat-exchanger:1--heating-circuit:1--heating-circuit:2--global-separation-circuit:1--heat-pump:3--buffer-tank:2--heating-circuit:3--heating-circuit:4
Eichmann,2251,Alt-Moabit 75,
Eichmann,2252,Stuttgarter Str. 18/ Sonnenallee 159,
Terra Contor,1728,Teltower Damm 48,
Terra Contor,1729,Sigmaringer Str. 13,
Terra Contor,1730,Rosenheimer Straße 34,
Terra Contor,1731,Grainauer Straße 2,
Terra Contor,1732,Wilmersdorferstraße 107,
Terra Contor,1733,Schillerstraße 82,
Terra Contor,1734,Rosenthaler Straße 68,
Terra Contor,1735,Oderbergerstraße 53,
Terra Contor,1736,Kollwitzstraße 104,
Terra Contor,1737,Brunowstraße 10,
MIB,1552,Helmstedter Str. 21,gas:1--heating-circuit:1--heating-circuit:2--warm-water:1
MIB,1553,Olvenstedter Straße 62/Gerh-Hauptmann-Straße 1,gas:1--heating-circuit:1--warm-water:1
MIB,1554,"Siedlerweg 3, 3a, 5",
MIB,1555,Geiststraße 25,gas:1--empty-pipes:1--down-right-pipes:1--four-way-valve:1--heating-circuit:1--down-left-pipes:1--warm-water:1
MIB,1556,Geschwister Scholl-Straße 5,
MIB,1557,Schäfferstraße 24/24a / Weberstraße 15,
MIB,1558,Immermannstraße 28,
MIB,1559,Zschopauer Straße 142,
MIB,1642,Hölderlinstraße 13-19,
MIB,1643,Hölderlinstraße 5-11,
MIB,1644,Max-Saupe-Straße 72-76,
MIB,1645,Max-Saupe-Straße 58-62,
MIB,1646,Max-Saupe-Straße 52-56,
MIB,1647,Max-Saupe-Straße 64-66,
MIB,1648,Max-Saupe-Straße 68-70,
VIVAG,576,Am Borsigturm 56-70,district-heating:1--heating-circuit:1--heating-circuit:2
VIVAG,577,Nonnenstraße 42-44,
Swiss Life,392,Albusstraße 17,
KWG,1398,"Versmold, Ackerstraße 14+16",heat-pump:1--warm-water:1--right-down-pipes:1--heat-pump:2--buffer-tank:1--gas:1--heating-circuit:1--heating-circuit:2
KWG,1399,"Versmold, Ackerstraße 10+12",heat-pump:1--warm-water:1--right-down-pipes:1--heat-pump:2--buffer-tank:1--gas:1--gas:2--heating-circuit:1
KWG,1400,"Werther, Weststr.44",gas:1--heating-circuit:1--warm-water:1
KWG,1401,"Versmold, Virchowstr.9-11",gas:1--heating-circuit:1--warm-water:1
KWG,1402,"Steinhagen, Primelstr. 2",local-heating-station:1--gas:1--heating-circuit:1--warm-water:1
KWG,1403,"Bertha-von-Suttner-Hof 2, Himmelreich 16",gas:1--heating-circuit:1--warm-water:1
KWG,1404,"Halle, Bielefelder Straße 26",
KWG,1405,"Halle, Künsebecker Weg 15+17",
KWG,1406,"Halle (Westf.), Künsebecker Weg 19",
KWG,1407,"Versmold, Waldenburgerstr.1",gas:1--heating-circuit:1--warm-water:1
Stadtbau Würzburg,709,Frauenlandstraße 4,gas:1--gas:2--gas:3--global-separation-circuit:1--heating-circuit:1--warm-water:1
Stadtbau Würzburg,710,Bayernstraße 35,gas:1--global-separation-circuit:1--heating-circuit:1
Stadtbau Würzburg,711,Ludwigkai 19,
Eberswalde,1381,Leibniz Straße 33,
Eberswalde,1382,Rudolf Virchow Straße 1,
Eberswalde,1383,Rudolf Virchow Straße 17,
Eberswalde,1384,Georgstraße 16,
Eberswalde,1385,Jenny Marx Weg 4,
Eberswalde,1386,Anne Frank Straße 11,
Eberswalde,1387,Clara Zetkin Weg 70,
Eberswalde,1388,Ringstraße 19,
Eberswalde,1389,Ringstraße 95,
Eberswalde,1390,Ringstraße 105,
Eberswalde,1391,Schönholzer Straße 28,
Eberswalde,1392,Schönholzer Straße 32,
Eberswalde,1393,Potsdamer Allee 12,
Eberswalde,1394,Frankfurter Allee 61,
Eberswalde,1395,Schorfheide Straße 16,
Eberswalde,1396,An der Feldmark 21,
Eberswalde,1397,An der Feldmark1,
Eberswalde,1612,Uckermarkstr. 44,district-heating:1--warm-water:1--heat-exchanger:1--heating-circuit:1
Eberswalde,1613,Zum Grenzfließ 3,district-heating:1--top-right-pipes:1--heat-exchanger:1--heating-circuit:1--top-right-pipes:2--heat-exchanger:2--heating-circuit:2--warm-water:1
Eberswalde,1614,An der Feldmark 3,district-heating:1--heating-circuit:1--warm-water:1
PATRIZIA,1471,Hohenzollernring 12,
PATRIZIA,1472,Friesenwall 7,district-heating:1--heating-circuit:1--heating-circuit:2
PATRIZIA,1473,Hohenzollernring 2-10,district-heating:1--top-right-pipes:1--heat-exchanger:1--heating-circuit:1--global-separation-circuit:1--heating-circuit:2--heating-circuit:3--heating-circuit:4--heating-circuit:5
Sparbau Dortmund / Vodafone,1570,Neuer Graben 112,gas:1--heating-circuit:1--heating-circuit:2--warm-water:1
Sparbau Dortmund / Vodafone,1571,Neuer Graben 116,gas:1--heating-circuit:1--warm-water:1
Sparbau Dortmund / Vodafone,1572,Metzer Str. 33,
Sparbau Dortmund / Vodafone,1573,In der Liethe 39,
Sparbau Dortmund / Vodafone,1574,Schurfweg 3,district-heating:1--heating-circuit:1
Sparbau Dortmund / Vodafone,1575,Bergmeisterstr. 6,
Sparbau Dortmund / Vodafone,1576,Stresemannstr. 4,district-heating:1--heating-circuit:1--warm-water:1
Sparbau Dortmund / Vodafone,1577,Hildegundweg 1,
Sparbau Dortmund / Vodafone,1578,Ziegelbrandstr. 10,gas:1--heating-circuit:1--heating-circuit:2--warm-water:1
Sparbau Dortmund / Vodafone,1579,Arminiusstr. 46,gas:1--empty-pipes:1--down-right-pipes:1--four-way-valve:1--heating-circuit:1--down-left-pipes:1--warm-water:1
Sparbau Dortmund / Vodafone,1580,Osningstr. 16 A,
Sparbau Dortmund / Vodafone,1581,Hamburger Allee 20,
Sparbau Dortmund / Vodafone,1582,Messelinckstr. 8,gas:1--gas:2--warm-water:1--heat-exchanger:1--heating-circuit:1--heating-circuit:2
Sparbau Dortmund / Vodafone,1583,Stübbenstr. 2,gas:1--heating-circuit:1
Sparbau Dortmund / Vodafone,1584,Kirchlinder Str. 12,
Sparbau Dortmund / Vodafone,1585,Karl-Harr-Str. 9,gas:1--gas:2--heat-exchanger:1--heating-circuit:1
Sparbau Dortmund / Vodafone,1586,Helenenbergweg 8,
Sparbau Dortmund / Vodafone,1587,Eichwaldstr. 54,gas:1--valves:1--heating-circuit:1--warm-water:1
Sparbau Dortmund / Vodafone,1588,Unterer Sendweg 10,gas:1--warm-water:1--heat-exchanger:1--heating-circuit:1--heating-circuit:2
Sparbau Dortmund / Vodafone,1589,Bergmeisterstr. 17,district-heating:1--heating-circuit:1--heating-circuit:2
Sparbau Dortmund / Vodafone,1590,Dessauer Str. 24,gas:1--heating-circuit:1--warm-water:1
Sparbau Dortmund / Vodafone,1591,Arcostr. 43,gas:1--empty-pipes:1--down-right-pipes:1--four-way-valve:1--heating-circuit:1--down-left-pipes:1--warm-water:1
Sparbau Dortmund / Vodafone,1592,Overhoffstr. 209,
Sparbau Dortmund / Vodafone,1593,Overhoffstr. 210,
Sparbau Dortmund / Vodafone,1594,Im Eck 1,gas:1--heating-circuit:1--heating-circuit:2--heating-circuit:3--heating-circuit:4--warm-water:1
Sparbau Dortmund / Vodafone,1595,Paulinenstr. 8,
Sparbau Dortmund / Vodafone,1596,Generationenweg 1,gas:1--solar-thermal:1--buffer-tank:1--heating-circuit:1--heating-circuit:2
Sparbau Dortmund / Vodafone,1597,Daelweg 20,gas:1--chp:1--heating-circuit:1--heating-circuit:2--heating-circuit:3
Sparbau Dortmund / Vodafone,1598,Röhrichtweg 1,heat-pump:1--right-down-pipes:1--heat-pump:2--gas:1--warm-water:1--buffer-tank:1--heating-circuit:1
Sparbau Dortmund / Vodafone,1599,Teigelbrand 65,
Sparbau Dortmund / Vodafone,1749,Neuer Graben 128,
Sparbau Dortmund / Vodafone,1750,Metzer Str. 19,
Sparbau Dortmund / Vodafone,1751,Dorstfelder Hellweg 24,
Sparbau Dortmund / Vodafone,1752,Gössingstr. 4,
Sparbau Dortmund / Vodafone,1941,Stresemannstr. 4,
Sparbau Dortmund / Vodafone,2013,Ammerbaumweg 5,
Sparbau Dortmund / Vodafone,2014,Ammerbaumweg 12,
Sparbau Dortmund / Vodafone,2015,Ammerbaumweg 36,
Sparbau Dortmund / Vodafone,2016,Werkloh 6,
Sparbau Dortmund / Vodafone,2017,Werkloh 7,
Sparbau Dortmund / Vodafone,2018,Werkloh 23,
Sparbau Dortmund / Vodafone,2019,Wattenscheidskamp 6,
Sparbau Dortmund / Vodafone,2020,Droote 73,
Sparbau Dortmund / Vodafone,2021,Droote 77,
Sparbau Dortmund / Vodafone,2022,Stresemannstraße 10,
Sparbau Dortmund / Vodafone,2023,Stresemannstraße 16,
Sparbau Dortmund / Vodafone,2024,Stresemannstraße 22,
Sparbau Dortmund / Vodafone,2025,Stresemannstraße 24,
Sparbau Dortmund / Vodafone,2026,Auf dem Toren 13,gas:1--chp:1--buffer-tank:1--heating-circuit:1--warm-water:1
Sparbau Dortmund / Vodafone,2027,Klarastraße 23,
Sparbau Dortmund / Vodafone,2028,Neuer Graben 122,
Sparbau Dortmund / Vodafone,2029,Metzer Str. 15,
Sparbau Dortmund / Vodafone,2030,Metzer Str. 25,
Sparbau Dortmund / Vodafone,2031,Hamburger Str. 20,
Sparbau Dortmund / Vodafone,2032,Schweriner Str. 7,
Sparbau Dortmund / Vodafone,2033,Kuithanstraße 42,
Sparbau Dortmund / Vodafone,2034,Am Bentenskamp 25,
Sparbau Dortmund / Vodafone,2035,Huestraße 76,
Sparbau Dortmund / Vodafone,2036,Schmiedingstr. 10,
Sparbau Dortmund / Vodafone,2037,Harnackstr. 53,
Sparbau Dortmund / Vodafone,2038,Mallinckrodtstraße 156,
Sparbau Dortmund / Vodafone,2039,Hacheneyer Straße 55,
Sparbau Dortmund / Vodafone,2040,Magdeburger Str. 1,
Sparbau Dortmund / Vodafone,2041,Hamburger Str. 2,
Sparbau Dortmund / Vodafone,2042,Eichwaldstr. 46,
Sparbau Dortmund / Vodafone,2043,Eichwaldstr. 48,
Sparbau Dortmund / Vodafone,2044,Eichwaldstr. 50,
Sparbau Dortmund / Vodafone,2045,Eichwaldstr. 52,
Sparbau Dortmund / Vodafone,2046,Eichwaldstr. 56,
Sparbau Dortmund / Vodafone,2047,Gössingstr. 2,
Sparbau Dortmund / Vodafone,2048,Gössingstr. 6,
Sparbau Dortmund / Vodafone,2049,Gössingstr. 8,
Sparbau Dortmund / Vodafone,2050,Gössingstr. 10,
Sparbau Dortmund / Vodafone,2051,Gössingstr. 12,
Sparbau Dortmund / Vodafone,2052,In der Liethe 47,
Sparbau Dortmund / Vodafone,2053,In der Liethe 51,
Sparbau Dortmund / Vodafone,2054,In der Liethe 55,
Sparbau Dortmund / Vodafone,2055,In der Liethe 59,
Sparbau Dortmund / Vodafone,2056,In der Liethe 63,
Sparbau Dortmund / Vodafone,2057,Mohlweg 1,
Sparbau Dortmund / Vodafone,2058,Mohlweg 2,
Sparbau Dortmund / Vodafone,2059,Mohlweg 5,
Sparbau Dortmund / Vodafone,2060,Pücklerweg 1,
Sparbau Dortmund / Vodafone,2061,Pücklerweg 5,
Sparbau Dortmund / Vodafone,2062,Pücklerweg 6,
Sparbau Dortmund / Vodafone,2063,Pücklerweg 13,
Sparbau Dortmund / Vodafone,2064,Pücklerweg 21,
Sparbau Dortmund / Vodafone,2065,Rennweg 9,
Sparbau Dortmund / Vodafone,2066,Deutsch-Luxemburger Str. 56a,
Sparbau Dortmund / Vodafone,2067,"Krückenweg 57, 61",
Sparbau Dortmund / Vodafone,2068,Stuttgarter Str. 56,
Sparbau Dortmund / Vodafone,2069,Varziner Straße 34b,
Sparbau Dortmund / Vodafone,2070,Stuttgartstraße 10,
Sparbau Dortmund / Vodafone,2071,Stuttgartstraße 18,gas:1--heating-circuit:1--heat-exchanger:1--warm-water:1
Sparbau Dortmund / Vodafone,2072,Am Beilstück 13,
Sparbau Dortmund / Vodafone,2073,Am Beilstück 15,gas:1--heating-circuit:1--warm-water:1
Sparbau Dortmund / Vodafone,2074,Am Beilstück 17,
Sparbau Dortmund / Vodafone,2075,Am Beilstück 19,
Sparbau Dortmund / Vodafone,2076,Am Beilstück 21,
Sparbau Dortmund / Vodafone,2077,Am Beilstück 23,
Sparbau Dortmund / Vodafone,2078,Am Beilstück 25,
Sparbau Dortmund / Vodafone,2079,Am Beilstück 27,
Sparbau Dortmund / Vodafone,2080,Am Beilstück 29,
Sparbau Dortmund / Vodafone,2081,Am Beilstück 31,
Sparbau Dortmund / Vodafone,2082,Eichenstraße 1,
Sparbau Dortmund / Vodafone,2083,Bauerstraße 3,
Sparbau Dortmund / Vodafone,2084,Bauerstraße 5,
Sparbau Dortmund / Vodafone,2085,Lange Fuhr 93,
Sparbau Dortmund / Vodafone,2086,Lindemannstr. 71,
Sparbau Dortmund / Vodafone,2087,Lindemannstr. 73,
Sparbau Dortmund / Vodafone,2088,Lindemannstr. 75,
Sparbau Dortmund / Vodafone,2089,Stübbenstr. 4,
Sparbau Dortmund / Vodafone,2090,Stübbenstr. 6,
Sparbau Dortmund / Vodafone,2091,Wittekindstr. 23,
Sparbau Dortmund / Vodafone,2092,Stuttgarter Str. 17,
Sparbau Dortmund / Vodafone,2093,Hildegundweg 3,
Sparbau Dortmund / Vodafone,2094,Hildegundweg 5,
Sparbau Dortmund / Vodafone,2095,Hildegundweg 7,
Sparbau Dortmund / Vodafone,2096,Hildegundweg 9,
Sparbau Dortmund / Vodafone,2097,Hildegundweg 11,
Sparbau Dortmund / Vodafone,2098,Fernwärmestation Schmiedingstr. 31,
Sparbau Dortmund / Vodafone,2099,Kirchstraße 4,
Sparbau Dortmund / Vodafone,2100,Seydlitzstr. 4,
Sparbau Dortmund / Vodafone,2101,Schüruferstraße 125,gas:1--heating-circuit:1--heating-circuit:2--warm-water:1
Sparbau Dortmund / Vodafone,2102,Am Funkturm 18a,
Sparbau Dortmund / Vodafone,2103,Am Funkturm 22a,
Sparbau Dortmund / Vodafone,2104,Hacheneyer Straße 55g,
Sparbau Dortmund / Vodafone,2105,Hamburger Allee 22,
Sparbau Dortmund / Vodafone,2106,Hamburger Allee 24,
Sparbau Dortmund / Vodafone,2107,Hortensienstraße 22,
Sparbau Dortmund / Vodafone,2108,Hortensienstraße 24,
Sparbau Dortmund / Vodafone,2109,Hortensienstraße 26,
Sparbau Dortmund / Vodafone,2110,Hortensienstraße 28,
Sparbau Dortmund / Vodafone,2111,Hortensienstraße 30,
Sparbau Dortmund / Vodafone,2112,Lange Fuhr 95,
Sparbau Dortmund / Vodafone,2113,Westerbleichstr. 77,
Sparbau Dortmund / Vodafone,2114,Im Eck 1,
Sparbau Dortmund / Vodafone,2115,Im Eck 1b,
Sparbau Dortmund / Vodafone,2116,Reichshofstr. 38,heat-pump:1--warm-water:1--right-down-pipes:1--heat-pump:2--buffer-tank:1--gas:1--heating-circuit:1--heating-circuit:2
Sparbau Dortmund / Vodafone,2117,Holzwickeder Str. 26,
Sparbau Dortmund / Vodafone,2118,Im Bruch 21,
Sparbau Dortmund / Vodafone,2119,Arcostr. 1,
Sparbau Dortmund / Vodafone,2120,Arcostr. 3,
Sparbau Dortmund / Vodafone,2121,Arcostr. 5,
Sparbau Dortmund / Vodafone,2122,Arcostr. 7,
Sparbau Dortmund / Vodafone,2123,Am Beilstück 33,
Sparbau Dortmund / Vodafone,2124,Am Beilstück 35,
Sparbau Dortmund / Vodafone,2125,Am Beilstück 41,
Sparbau Dortmund / Vodafone,2126,Am Beilstück 43,
Sparbau Dortmund / Vodafone,2127,Hacheneyer Straße 55h,
Sparbau Dortmund / Vodafone,2128,Hövelstraße 3,
Sparbau Dortmund / Vodafone,2129,Hövelstraße 1,
Sparbau Dortmund / Vodafone,2130,Übergabestation Bergmeisterstraße 11-13,
Sparbau Dortmund / Vodafone,2131,Oberbank 9,
Sparbau Dortmund / Vodafone,2132,Lange Straße 72,
Sparbau Dortmund / Vodafone,2133,Felheuerstraße 17,
Sparbau Dortmund / Vodafone,2134,Kirchstraße 8,
Sparbau Dortmund / Vodafone,2135,Schüruferstraße 139,
Sparbau Dortmund / Vodafone,2136,Kleiststraße 17,
Sparbau Dortmund / Vodafone,2137,Steinkühlerweg 225,
Sparbau Dortmund / Vodafone,2138,Asselner Hellweg 117,
Sparbau Dortmund / Vodafone,2139,Ostkirchstraße 132,
Sparbau Dortmund / Vodafone,2140,Voigtstraße 26,
Sparbau Dortmund / Vodafone,2141,Hamburger Straße 8a,
Sparbau Dortmund / Vodafone,2142,Steinkühlerweg 223,
Sparbau Dortmund / Vodafone,2143,Gössingstraße 1,
Sparbau Dortmund / Vodafone,2144,Breierspfad 46,
Sparbau Dortmund / Vodafone,2145,Wambeler Straße 31,
Sparbau Dortmund / Vodafone,2146,Kirschbaumweg 24,gas:1--heating-circuit:1--warm-water:1
Sparbau Dortmund / Vodafone,2147,Wattenscheidskamp 12,
Sparbau Dortmund / Vodafone,2262,Krückenweg 61,
Wohnungsgenossenschaft von 1904,1738,Garbestr. 7,
Wohnungsgenossenschaft von 1904,1739,Gustav-Falke-Str. 11,
Wohnungsgenossenschaft von 1904,1740,Gustav-Falke-Str. 50,
Wohnungsgenossenschaft von 1904,1741,Buchsbaumweg 5+11+13,
Wohnungsgenossenschaft von 1904,1742,An der Lohe 1a,
Wohnungsgenossenschaft von 1904,1743,Grömitzer Weg 28a,
Wohnungsgenossenschaft von 1904,1744,Wendlohstr. 33c,
Wohnungsgenossenschaft von 1904,1745,Karl-Ahrens-Weg 43,
Wohnungsgenossenschaft von 1904,1746,Barsbütteler Str. 40,
Wohnungsgenossenschaft von 1904,1747,An der Feldmark 15,
Wohnungsgenossenschaft von 1904,1801,Buchsbaumweg 11,
Wohnungsgenossenschaft von 1904,1802,Buchsbaumweg 13,
Stadtbau Aschaffenburg,1773,Betgasse 5,
Stadtbau Aschaffenburg,1774,Spessartstr. 14-16,
Stadtbau Aschaffenburg,1775,Medicusstr. 6,
Stadtbau Aschaffenburg,1776,Elsavastr. 6,
Stadtbau Aschaffenburg,1777,Keplerstr. 24,
Stadtbau Aschaffenburg,1778,Keplerstr. 34,
Stadtbau Aschaffenburg,1779,Reigersbergstr. 11,
Stadtbau Aschaffenburg,1780,Beckerstr. 47,
Stadtbau Aschaffenburg,1781,Bernhardstr. 33,
Stadtbau Aschaffenburg,1788,Friedrich Krane Platz 8,
Stadtbau Aschaffenburg,2219,Spessartstr. 12,
WBG Kontakt,1767,"Schwantesstr. 73, versorgt Schwantesstr. 61-79",
WBG Kontakt,1768,"Samuel-Lampel-Str. 12, versorgt Samuel-Lampel-Str. 4-12",
WBG Kontakt,1769,Am Bogen 22,
WBG Kontakt,1770,Am Bogen 28,
WBG Kontakt,1771,Triftweg 17,
"Wohnungsgenossenschaft ""Uckermark""",1783,Pestalozzistraße 38,
"Wohnungsgenossenschaft ""Uckermark""",1784,Templiner Straße 48,
"Wohnungsgenossenschaft ""Uckermark""",1785,Gustav-Bruhn-Straße 8,
"Wohnungsgenossenschaft ""Uckermark""",1786,Gustav-Bruhn-Straße 16,
"Wohnungsgenossenschaft ""Uckermark""",1787,Rudolf-Harbig-Str. 7,
meravis,1803,Kurt-Schumacher-Allee 34,
meravis,1804,Kurt-Schumacher-Allee 28,
meravis,1805,Marienburger Weg 8,
meravis,1806,Bauernwiesenweg 58,
meravis,1807,An der Landwehr 17,
meravis,1808,Bleßhuhnweg 8,
meravis,1809,Alte Stöckener Str. 100,
meravis,1810,Steuerwalder Str. 104a,
meravis,1811,Beethovenring 72 a,
meravis,1812,Hilshof 20C,
GENO50,1818,Kapellenstr. 60,
GENO50,1819,Fontanestr. 5,
GENO50,1820,Klagenfurter Ring 57,
GENO50,1821,Grillparzerstr. 35,
GENO50,1822,Herrnbergstr. 62,
GENO50,1823,Lippestr. 11,
GENO50,1824,Dresdener Ring 20,
GENO50,1825,Steubenstr. 25,
GENO50,1826,Irenenstr. 17,
GENO50,1827,Kneippstr. 5,
GeWoGe,1832,Hofstraße 36,
GeWoGe,1833,Theodor-Heuß-Straße 90,gas:1--gas:2--global-separation-circuit:1--heating-circuit:1--warm-water:1
GeWoGe,1834,Alfons-Schulz-Straße 11,
GeWoGe,1835,Königstraße 145,
GeWoGe,1836,Grevenbroicher Straße 92,
GeWoGe,1837,Grevenbroicher Straße 82,
GeWoGe,1838,Teupesstraße 43,
GeWoGe,1839,Oststraße 77,
GeWoGe,1840,Hohenzollernstraße 190,
GeWoGe,1841,Bergstraße 4,
GeWoGe,1842,Kettelerstraße 45,
GeWoGe,1843,Nicodemstraße 25,
GeWoGe,1844,Heidkamp 57,
GeWoGe,1845,Marienstraße 14,
GeWoGe,1846,Schillerstraße 48,
GeWoGe,1866,Heidkamp 55,
[GF INTERN],41,test 1144,
[GF INTERN],42,test 1144,
[GF INTERN],43,test 1144,
[GF INTERN],393,Pedros Insys <hr>,
[GF INTERN],417,Teststraße 42,heat-pump:1--right-down-pipes:1--heat-pump:2--buffer-tank:1--heating-circuit:1
[GF INTERN],737,Teststrasse 0124,district-heating:1--top-right-pipes:1--heat-exchanger:1--heating-circuit:1--top-right-pipes:2--heat-exchanger:2--heating-circuit:2--warm-water:1
[GF INTERN],1468,Mendel 5 Dummy für Sophies Master Thesis,
[GF INTERN],1470,Ekkis rut-testdev,
[GF INTERN],1659,"Martin - Kemeterstraße 51, Olching",
[GF INTERN],1782,Office Playground,
[GF INTERN],2220,test,
[GF INTERN],2224,teststraße,
[GF INTERN],2283,test,
[GF INTERN],2320,straße,
ggw Gelsenkirchen,1950,Braukämperstr. 73,gas:1--heating-circuit:1--warm-water:1
ggw Gelsenkirchen,1951,Darler Heide 98,gas:1--gas:2--gas:3--global-separation-circuit:1--heating-circuit:1--heating-circuit:2--warm-water:1
ggw Gelsenkirchen,1952,Scherkampsweg 22,gas:1--heat-exchanger:1--heating-circuit:1--warm-water:1
Gartenstadt Hamburg,1942,Birckholtzweg 15,
Gartenstadt Hamburg,1943,"Birckholtzweg 17, versorgt Birckholtzweg 17 - 21",
Gartenstadt Hamburg,1944,"Birckholtzweg 17,versorgt Birckholtzweg 17 - 21",
Gartenstadt Hamburg,1945,Birckholtzweg 19,
Gartenstadt Hamburg,1946,Birckholtzweg 21,
Gartenstadt Hamburg,1947,"Kriegkamp 27, versorgt Kriegkamp 27 - 41; 19 - 25",
Gartenstadt Hamburg,1948,"Kriegkamp 25, versorgt Kriegkamp 19 - 25",
Gartenstadt Hamburg,1949,"Roter Hahn 26, versorgtRoter Hahn 22 - 26a, 26b - 28",
Städtische Wohnungsgesellschaft Pirna,1953,Walter-Richter-Str. 15-19,district-heating:1--heating-circuit:1--warm-water:1
Städtische Wohnungsgesellschaft Pirna,1954,Arthur-Pollack-Str. 7-10,gas:1--heating-circuit:1--warm-water:1
Wohnungswirtschaftsgesellschaft mbH Quedlinburg,2001,Anhalterstr. 27,
Wohnungswirtschaftsgesellschaft mbH Quedlinburg,2002,Anhalterstr. 29,
